"Date","Provider_Org_code","Provider_name","total_complete","total_incomplete","median_wait_complete","median_wait_incomplete","twoweek_complete","twoweek_incomplete"
2018-11-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",28,16,1.58333333333333,2,0.678571428571429,0.5
2018-11-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",1,22,1.5,1.66666666666667,1,0.590909090909091
2018-12-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",18,43,1.72727272727273,8.125,0.666666666666667,0.232558139534884
2018-12-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",1,10,3.5,4,0,0.1
2018-12-01,"NQL","NAVIGO HEALTH AND SOCIAL CARE CIC",4,2,0.666666666666667,0.5,1,1
2018-12-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",4,0,1.33333333333333,13,1,NA
2018-12-01,"R1C","SOLENT NHS TRUST",5,3,0.833333333333333,3.5,0.6,0
2018-12-01,"R1F","ISLE OF WIGHT NHS TRUST",4,7,5,3.5,0.25,0.428571428571429
2018-12-01,"R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",17,29,1.375,2.5,0.647058823529412,0.448275862068966
2018-12-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",20,10,1.4,1.66666666666667,0.8,0.6
2018-12-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",1,0,1.5,13,1,NA
2018-12-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",2,1,1,1.5,1,1
2018-12-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",2,12,1,4,1,0.333333333333333
2018-12-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",17,18,1.58333333333333,3,0.647058823529412,0.277777777777778
2018-12-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",13,5,1.5,1.75,0.923076923076923,0.6
2018-12-01,"RKL","WEST LONDON NHS TRUST",13,20,1.58333333333333,6,0.692307692307692,0.25
2018-12-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",10,8,1.28571428571429,0.8,1,0.75
2018-12-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",35,12,1.21428571428571,2.5,0.657142857142857,0.416666666666667
2018-12-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",12,9,1.6,5.5,0.666666666666667,0.222222222222222
2018-12-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",16,27,1.3,10.5,0.9375,0.259259259259259
2018-12-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",9,2,0.5625,1,1,1
2018-12-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",37,5,1.04545454545455,2.25,0.783783783783784,0.4
2018-12-01,"RPG","OXLEAS NHS FOUNDATION TRUST",10,8,1.6,1.5,0.7,0.625
2018-12-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",5,36,2.5,7,0.4,0.166666666666667
2018-12-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",30,16,1.7,3.33333333333333,0.6,0.3125
2018-12-01,"RRE","MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST",4,14,1,3,1,0.428571428571429
2018-12-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",14,0,1.6,13,0.642857142857143,NA
2018-12-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",23,9,1.29166666666667,1.125,0.869565217391304,0.888888888888889
2018-12-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",24,46,1.4375,2.25,0.875,0.478260869565217
2018-12-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",21,27,1.16666666666667,1.91666666666667,0.857142857142857,0.518518518518518
2018-12-01,"RTQ","2GETHER NHS FOUNDATION TRUST",8,10,1.5,1.66666666666667,0.75,0.6
2018-12-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",20,19,1.55555555555556,2.83333333333333,0.7,0.368421052631579
2018-12-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",21,13,1.375,2.7,0.857142857142857,0.230769230769231
2018-12-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",31,37,1.36111111111111,3.5,0.870967741935484,0.324324324324324
2018-12-01,"RV9","HUMBER TEACHING NHS FOUNDATION TRUST",8,5,1.25,0.833333333333333,0.875,1
2018-12-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",13,14,1.38888888888889,2,0.923076923076923,0.5
2018-12-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",31,9,0.861111111111111,0.642857142857143,0.935483870967742,1
2018-12-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",33,58,1.75,7.33333333333333,0.575757575757576,0.0862068965517241
2018-12-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",30,51,2.5,3.25,0.466666666666667,0.352941176470588
2018-12-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",48,25,1.33333333333333,1.375,0.708333333333333,0.6
2018-12-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",14,28,1.22222222222222,1.55555555555556,1,0.642857142857143
2018-12-01,"RWV","DEVON PARTNERSHIP NHS TRUST",21,20,1.45,2.25,0.761904761904762,0.45
2018-12-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",5,0,1.75,13,0.6,NA
2018-12-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",28,12,0.736842105263158,0.666666666666667,0.928571428571429,0.833333333333333
2018-12-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",40,88,1.61538461538462,1.80952380952381,0.625,0.545454545454545
2018-12-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",42,36,1.31818181818182,2.1,0.857142857142857,0.472222222222222
2018-12-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",6,19,2,1.7,0.5,0.578947368421053
2018-12-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",17,5,0.944444444444444,3.25,0.941176470588235,0
2018-12-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",35,21,1.25,1.61111111111111,0.885714285714286,0.666666666666667
2018-12-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",18,17,1.5,1.5,0.888888888888889,0.764705882352941
2018-12-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",5,1,1.375,1.5,1,1
2018-12-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",35,20,1.05555555555556,2.85714285714286,0.742857142857143,0.2
2018-12-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",9,12,0.9,0.857142857142857,0.888888888888889,1
2018-12-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",20,12,1.77777777777778,1.75,0.6,0.583333333333333
2018-12-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",9,48,1.75,6,0.555555555555556,0.125
2018-12-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",9,2,1.1,1,1,0.5
2018-12-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",24,22,1,2.8,0.791666666666667,0.318181818181818
2018-12-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",21,10,1.60714285714286,1.33333333333333,0.761904761904762,0.9
2018-12-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",19,9,1.70833333333333,2.25,0.68421052631579,0.444444444444444
2018-12-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",4,13,1.66666666666667,2.41666666666667,0.75,0.307692307692308
2019-01-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",19,42,1.5,8.5,0.631578947368421,0.119047619047619
2019-01-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",4,5,1,0.625,0.75,1
2019-01-01,"NQL","NAVIGO HEALTH AND SOCIAL CARE CIC",2,2,1,1.5,1,1
2019-01-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",3,1,0.75,0.5,1,1
2019-01-01,"R1C","SOLENT NHS TRUST",6,2,2,0.5,0.5,1
2019-01-01,"R1F","ISLE OF WIGHT NHS TRUST",11,0,0.916666666666667,13,0.636363636363636,NA
2019-01-01,"R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",24,20,0.705882352941176,1.33333333333333,0.958333333333333,0.6
2019-01-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",17,11,1.5,1.875,0.764705882352941,0.545454545454545
2019-01-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",0,1,13,0.5,NA,1
2019-01-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",4,3,1,1.75,1,0.666666666666667
2019-01-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",5,13,1.5,2.9,0.6,0.153846153846154
2019-01-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",17,30,1.6875,2.6,0.647058823529412,0.4
2019-01-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",9,6,1.16666666666667,0.75,0.777777777777778,1
2019-01-01,"RKL","WEST LONDON NHS TRUST",12,27,1.25,3.5,0.75,0.407407407407407
2019-01-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",12,7,1,0.875,0.916666666666667,0.714285714285714
2019-01-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",29,24,1.3125,1.4,0.689655172413793,0.75
2019-01-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",6,19,1.5,2.875,0.833333333333333,0.31578947368421
2019-01-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",20,34,1.5,4,0.8,0.323529411764706
2019-01-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",5,3,0.833333333333333,0.75,0.8,0.666666666666667
2019-01-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",34,9,1.11111111111111,8.5,0.735294117647059,0.222222222222222
2019-01-01,"RPG","OXLEAS NHS FOUNDATION TRUST",23,6,1.46428571428571,2,0.826086956521739,0.5
2019-01-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",8,40,3,8,0.25,0.225
2019-01-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",22,21,1.83333333333333,2.125,0.545454545454545,0.476190476190476
2019-01-01,"RRE","MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST",17,12,1.25,1.5,0.941176470588235,0.666666666666667
2019-01-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",18,0,1.25,13,0.833333333333333,NA
2019-01-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",21,8,0.954545454545454,0.666666666666667,0.952380952380952,0.75
2019-01-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",29,44,1.5,1.9,0.793103448275862,0.522727272727273
2019-01-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",20,23,1.16666666666667,1.21428571428571,0.75,0.739130434782609
2019-01-01,"RTQ","2GETHER NHS FOUNDATION TRUST",14,17,1.42857142857143,1.7,0.785714285714286,0.588235294117647
2019-01-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",15,23,1.3125,1.5,0.866666666666667,0.565217391304348
2019-01-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",9,23,1.41666666666667,1.5,0.888888888888889,0.652173913043478
2019-01-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",35,40,1.47222222222222,2.33333333333333,0.771428571428571,0.475
2019-01-01,"RV9","HUMBER TEACHING NHS FOUNDATION TRUST",19,9,1.31818181818182,0.5625,0.894736842105263,0.888888888888889
2019-01-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",19,29,1.45,1.41666666666667,0.789473684210526,0.620689655172414
2019-01-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",35,12,1.03571428571429,0.857142857142857,0.885714285714286,1
2019-01-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",27,85,1.1875,3.875,0.740740740740741,0.364705882352941
2019-01-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",41,51,1.925,2.83333333333333,0.536585365853659,0.450980392156863
2019-01-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",30,35,1.23076923076923,0.7,0.833333333333333,0.857142857142857
2019-01-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",22,25,1.63636363636364,0.961538461538461,0.681818181818182,0.72
2019-01-01,"RWV","DEVON PARTNERSHIP NHS TRUST",19,27,1.5,2.16666666666667,0.631578947368421,0.481481481481481
2019-01-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",4,1,0.666666666666667,1.5,1,1
2019-01-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",38,16,0.76,0.727272727272727,0.921052631578947,0.75
2019-01-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",55,79,1.78125,1.34375,0.563636363636364,0.632911392405063
2019-01-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",37,20,1.43333333333333,0.909090909090909,0.72972972972973,0.55
2019-01-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",10,19,3.5,1.5,0.3,0.631578947368421
2019-01-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",22,1,1.53333333333333,6.5,0.818181818181818,0
2019-01-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",27,29,1.05,1.08333333333333,0.851851851851852,0.689655172413793
2019-01-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",26,12,1.6,1.25,0.730769230769231,0.75
2019-01-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",4,4,1.33333333333333,0.5,1,1
2019-01-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",48,36,1.15789473684211,0.692307692307692,0.833333333333333,0.888888888888889
2019-01-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",20,10,1.36363636363636,0.833333333333333,0.85,0.8
2019-01-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",16,18,1.6,1,0.625,0.722222222222222
2019-01-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",18,52,7.5,4.75,0.166666666666667,0.269230769230769
2019-01-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",2,1,1,1.5,1,1
2019-01-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",33,27,1.20833333333333,1.91666666666667,0.787878787878788,0.518518518518518
2019-01-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",21,10,1.31818181818182,0.625,0.857142857142857,1
2019-01-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",15,14,1.4375,1,0.8,0.571428571428571
2019-01-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",1,14,3.5,1.5,0,0.714285714285714
2019-02-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",18,55,1.2,9.08333333333333,0.722222222222222,0.127272727272727
2019-02-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",4,5,4,3.75,0.25,0.2
2019-02-01,"NQL","NAVIGO HEALTH AND SOCIAL CARE CIC",1,0,1.5,13,1,NA
2019-02-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",2,1,0.5,0.5,1,1
2019-02-01,"R1C","SOLENT NHS TRUST",6,1,0.75,4.5,1,0
2019-02-01,"R1F","ISLE OF WIGHT NHS TRUST",6,4,2.66666666666667,3,0.166666666666667,0.25
2019-02-01,"R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",25,22,0.961538461538461,1.33333333333333,0.8,0.681818181818182
2019-02-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",17,16,1.5,0.666666666666667,0.705882352941177,0.875
2019-02-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",5,1,1.5,0.5,0.8,1
2019-02-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",4,11,1.66666666666667,2.5,0.75,0.272727272727273
2019-02-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",4,8,1,3,0.75,0.125
2019-02-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",37,20,1.5,1.33333333333333,0.702702702702703,0.6
2019-02-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",8,3,1.42857142857143,0.5,1,1
2019-02-01,"RKL","WEST LONDON NHS TRUST",14,23,1.625,8.5,0.714285714285714,0.478260869565217
2019-02-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",8,11,1.5,1.83333333333333,1,0.545454545454545
2019-02-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",31,21,1.14705882352941,1.125,0.967741935483871,0.666666666666667
2019-02-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",11,20,1.625,3.5,0.636363636363636,0.35
2019-02-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",15,32,1.5,2.75,0.8,0.40625
2019-02-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",5,7,1.16666666666667,0.875,1,0.857142857142857
2019-02-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",36,3,4.25,4.5,0.388888888888889,0
2019-02-01,"RPG","OXLEAS NHS FOUNDATION TRUST",7,16,1.5,1.44444444444444,0.714285714285714,0.8125
2019-02-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",14,31,3,12.0882352941176,0.357142857142857,0.193548387096774
2019-02-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",32,14,1.73333333333333,0.875,0.625,0.714285714285714
2019-02-01,"RRE","MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST",7,14,1.3,2.5,1,0.428571428571429
2019-02-01,"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",15,0,1.08333333333333,13,0.866666666666667,NA
2019-02-01,"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST",13,7,1.1,0.7,0.846153846153846,0.714285714285714
2019-02-01,"RT2","PENNINE CARE NHS FOUNDATION TRUST",25,45,1.13636363636364,2.38888888888889,0.88,0.422222222222222
2019-02-01,"RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST",17,20,1.5,1.5,0.705882352941177,0.6
2019-02-01,"RTQ","2GETHER NHS FOUNDATION TRUST",6,12,1.5,1,0.666666666666667,0.666666666666667
2019-02-01,"RTV","NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST",17,23,1.41666666666667,1.91666666666667,0.705882352941177,0.521739130434783
2019-02-01,"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST",12,35,1.5,4.375,0.833333333333333,0.342857142857143
2019-02-01,"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST",22,45,1.3,3.25,0.818181818181818,0.355555555555556
2019-02-01,"RV9","HUMBER TEACHING NHS FOUNDATION TRUST",19,4,1.5,0.666666666666667,0.842105263157895,1
2019-02-01,"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST",22,26,1.66666666666667,0.928571428571429,0.681818181818182,0.807692307692308
2019-02-01,"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST",18,10,0.9,0.714285714285714,1,0.9
2019-02-01,"RW4","MERSEY CARE NHS FOUNDATION TRUST",21,78,1.45,5.33333333333333,0.761904761904762,0.282051282051282
2019-02-01,"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST",29,47,2.25,3.08333333333333,0.482758620689655,0.404255319148936
2019-02-01,"RWK","EAST LONDON NHS FOUNDATION TRUST",44,31,1.1,0.775,0.909090909090909,0.806451612903226
2019-02-01,"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",17,13,1.57692307692308,0.928571428571429,0.823529411764706,0.615384615384615
2019-02-01,"RWV","DEVON PARTNERSHIP NHS TRUST",23,12,1.92857142857143,5.5,0.521739130434783,0.25
2019-02-01,"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST",10,5,1.2,1.75,0.9,0.6
2019-02-01,"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST",25,15,0.694444444444444,1.91666666666667,0.88,0.533333333333333
2019-02-01,"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",55,90,1.45652173913043,1.42105263157895,0.727272727272727,0.622222222222222
2019-02-01,"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",27,27,1.20833333333333,1.25,0.851851851851852,0.666666666666667
2019-02-01,"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST",9,27,1.875,0.9,0.555555555555556,0.703703703703704
2019-02-01,"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST",12,1,1.14285714285714,1.5,1,1
2019-02-01,"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST",34,27,1.33333333333333,1.58333333333333,0.852941176470588,0.592592592592593
2019-02-01,"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST",17,9,1.31818181818182,0.75,0.941176470588235,1
2019-02-01,"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST",6,2,1,1,1,1
2019-02-01,"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST",56,26,1.68,0.866666666666667,0.642857142857143,0.846153846153846
2019-02-01,"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST",16,10,1.14285714285714,0.833333333333333,0.875,0.9
2019-02-01,"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST",11,12,1.58333333333333,1.42857142857143,0.727272727272727,0.833333333333333
2019-02-01,"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST",23,43,9.16666666666667,5.08333333333333,0.260869565217391,0.186046511627907
2019-02-01,"RYK","DUDLEY AND WALSALL MENTAL HEALTH PARTNERSHIP NHS TRUST",3,12,1.75,1.4,0.666666666666667,0.75
2019-02-01,"TAD","BRADFORD DISTRICT CARE NHS FOUNDATION TRUST",28,30,1.3,2.25,0.75,0.466666666666667
2019-02-01,"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST",14,11,1.36363636363636,1.75,1,0.545454545454545
2019-02-01,"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST",12,12,1.55555555555556,1,0.833333333333333,0.583333333333333
2019-02-01,"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST",5,15,2.16666666666667,0.9375,0.4,0.8
2019-03-01,"NHV","COMMUNITY LINKS (NORTHERN) LTD",16,58,1.8,7,0.5625,0.0862068965517241
2019-03-01,"NKD","THE YOUTH ENQUIRY SERVICE (PLYMOUTH) LTD",3,8,1.5,1.5,0.666666666666667,0.625
2019-03-01,"NQL","NAVIGO HEALTH AND SOCIAL CARE CIC",1,2,1.5,1,1,1
2019-03-01,"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST",2,0,1.5,13,1,NA
2019-03-01,"R1C","SOLENT NHS TRUST",3,0,0.75,13,0.666666666666667,NA
2019-03-01,"R1F","ISLE OF WIGHT NHS TRUST",5,4,2.75,4,0.2,0.25
2019-03-01,"R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST",24,13,1.66666666666667,0.8125,0.666666666666667,0.692307692307692
2019-03-01,"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST",30,14,1.09090909090909,1.33333333333333,0.833333333333333,0.642857142857143
2019-03-01,"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST",1,0,1.5,13,1,NA
2019-03-01,"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST",2,10,0.5,1,1,0.7
2019-03-01,"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST",4,9,1,2.75,1,0.333333333333333
2019-03-01,"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST",43,23,1.52777777777778,1.25,0.697674418604651,0.695652173913043
2019-03-01,"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST",9,6,1.1,0.75,1,1
2019-03-01,"RKL","WEST LONDON NHS TRUST",18,23,1.41666666666667,6.5,0.888888888888889,0.304347826086957
2019-03-01,"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST",10,10,1.4,1.75,0.8,0.6
2019-03-01,"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST",40,21,1.17647058823529,1.9,0.85,0.523809523809524
2019-03-01,"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST",13,27,1.16666666666667,2.125,0.692307692307692,0.481481481481481
2019-03-01,"RNU","OXFORD HEALTH NHS FOUNDATION TRUST",14,39,1.14285714285714,4.25,0.928571428571429,0.307692307692308
2019-03-01,"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST",6,1,1.4,5.5,1,0
2019-03-01,"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST",12,4,0.6,1,0.833333333333333,1
2019-03-01,"RPG","OXLEAS NHS FOUNDATION TRUST",9,17,2.25,1.7,0.444444444444444,0.588235294117647
2019-03-01,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST",11,30,1.875,7,0.545454545454545,0.233333333333333
2019-03-01,"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST",29,13,1.88461538461538,1.3,0.551724137931034,0.769230769230769
2019-03-01,"RRE","MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST",5,19,0.833333333333333,2.41666666666667,1,0.368421052631579
